,Time,VacancyID,ObjectTimeID,Unfilled_Members,Members_on_floor
51,2022-02-18 17:45:00,FCFE660E-6B11-4D99-9D05-5EFA89AC6249,73C66E28-005C-4F0C-A0D0-0D073B845F73,1.0,1.0
52,2022-02-18 18:00:00,FCFE660E-6B11-4D99-9D05-5EFA89AC6249,73C66E28-005C-4F0C-A0D0-0D073B845F73,1.0,1.0
53,2022-02-18 18:15:00,FCFE660E-6B11-4D99-9D05-5EFA89AC6249,73C66E28-005C-4F0C-A0D0-0D073B845F73,1.0,1.0
54,2022-02-18 18:30:00,FCFE660E-6B11-4D99-9D05-5EFA89AC6249,73C66E28-005C-4F0C-A0D0-0D073B845F73,1.0,1.0
55,2022-02-18 18:45:00,FCFE660E-6B11-4D99-9D05-5EFA89AC6249,73C66E28-005C-4F0C-A0D0-0D073B845F73,1.0,1.0
56,2022-02-18 19:00:00,FCFE660E-6B11-4D99-9D05-5EFA89AC6249,73C66E28-005C-4F0C-A0D0-0D073B845F73,1.0,1.0
57,2022-02-18 19:15:00,FCFE660E-6B11-4D99-9D05-5EFA89AC6249,73C66E28-005C-4F0C-A0D0-0D073B845F73,1.0,1.0
58,2022-02-18 19:30:00,FCFE660E-6B11-4D99-9D05-5EFA89AC6249,73C66E28-005C-4F0C-A0D0-0D073B845F73,2.0,0.0
59,2022-02-18 19:45:00,FCFE660E-6B11-4D99-9D05-5EFA89AC6249,73C66E28-005C-4F0C-A0D0-0D073B845F73,1.0,1.0
60,2022-02-18 20:00:00,FCFE660E-6B11-4D99-9D05-5EFA89AC6249,73C66E28-005C-4F0C-A0D0-0D073B845F73,1.0,1.0
61,2022-02-18 20:15:00,FCFE660E-6B11-4D99-9D05-5EFA89AC6249,73C66E28-005C-4F0C-A0D0-0D073B845F73,1.0,1.0
62,2022-02-18 20:30:00,FCFE660E-6B11-4D99-9D05-5EFA89AC6249,73C66E28-005C-4F0C-A0D0-0D073B845F73,1.0,1.0
63,2022-02-18 20:45:00,FCFE660E-6B11-4D99-9D05-5EFA89AC6249,73C66E28-005C-4F0C-A0D0-0D073B845F73,1.0,1.0
64,2022-02-18 21:00:00,FCFE660E-6B11-4D99-9D05-5EFA89AC6249,73C66E28-005C-4F0C-A0D0-0D073B845F73,1.0,1.0
65,2022-02-18 21:15:00,FCFE660E-6B11-4D99-9D05-5EFA89AC6249,73C66E28-005C-4F0C-A0D0-0D073B845F73,1.0,1.0
66,2022-02-18 21:30:00,FCFE660E-6B11-4D99-9D05-5EFA89AC6249,73C66E28-005C-4F0C-A0D0-0D073B845F73,1.0,1.0
67,2022-02-18 21:45:00,FCFE660E-6B11-4D99-9D05-5EFA89AC6249,73C66E28-005C-4F0C-A0D0-0D073B845F73,1.0,1.0
68,2022-02-18 22:00:00,FCFE660E-6B11-4D99-9D05-5EFA89AC6249,73C66E28-005C-4F0C-A0D0-0D073B845F73,1.0,1.0
69,2022-02-18 22:15:00,FCFE660E-6B11-4D99-9D05-5EFA89AC6249,73C66E28-005C-4F0C-A0D0-0D073B845F73,1.0,1.0
70,2022-02-18 22:30:00,FCFE660E-6B11-4D99-9D05-5EFA89AC6249,73C66E28-005C-4F0C-A0D0-0D073B845F73,1.0,1.0
71,2022-02-18 22:45:00,FCFE660E-6B11-4D99-9D05-5EFA89AC6249,73C66E28-005C-4F0C-A0D0-0D073B845F73,1.0,1.0
72,2022-02-23 15:00:00,C50368BA-3AC1-4749-BA77-608589781FD5,096F84CF-3B25-4F0F-95FF-12586496AB46,4.0,2.0
73,2022-02-23 15:15:00,C50368BA-3AC1-4749-BA77-608589781FD5,096F84CF-3B25-4F0F-95FF-12586496AB46,4.0,2.0
74,2022-02-23 15:30:00,C50368BA-3AC1-4749-BA77-608589781FD5,096F84CF-3B25-4F0F-95FF-12586496AB46,4.0,2.0
75,2022-02-23 15:45:00,C50368BA-3AC1-4749-BA77-608589781FD5,096F84CF-3B25-4F0F-95FF-12586496AB46,4.0,2.0
76,2022-02-23 16:00:00,C50368BA-3AC1-4749-BA77-608589781FD5,096F84CF-3B25-4F0F-95FF-12586496AB46,4.0,2.0
77,2022-02-23 16:15:00,C50368BA-3AC1-4749-BA77-608589781FD5,096F84CF-3B25-4F0F-95FF-12586496AB46,4.0,2.0
78,2022-02-23 16:30:00,C50368BA-3AC1-4749-BA77-608589781FD5,096F84CF-3B25-4F0F-95FF-12586496AB46,4.0,2.0
79,2022-02-23 16:45:00,C50368BA-3AC1-4749-BA77-608589781FD5,096F84CF-3B25-4F0F-95FF-12586496AB46,4.0,2.0
80,2022-02-23 17:00:00,C50368BA-3AC1-4749-BA77-608589781FD5,096F84CF-3B25-4F0F-95FF-12586496AB46,4.0,2.0
81,2022-02-23 17:15:00,C50368BA-3AC1-4749-BA77-608589781FD5,096F84CF-3B25-4F0F-95FF-12586496AB46,4.0,2.0
82,2022-02-23 17:30:00,C50368BA-3AC1-4749-BA77-608589781FD5,096F84CF-3B25-4F0F-95FF-12586496AB46,4.0,2.0
83,2022-02-23 17:45:00,C50368BA-3AC1-4749-BA77-608589781FD5,096F84CF-3B25-4F0F-95FF-12586496AB46,4.0,2.0
84,2022-02-23 18:00:00,C50368BA-3AC1-4749-BA77-608589781FD5,096F84CF-3B25-4F0F-95FF-12586496AB46,4.0,2.0
85,2022-02-23 18:15:00,C50368BA-3AC1-4749-BA77-608589781FD5,096F84CF-3B25-4F0F-95FF-12586496AB46,4.0,2.0
86,2022-02-23 18:30:00,C50368BA-3AC1-4749-BA77-608589781FD5,096F84CF-3B25-4F0F-95FF-12586496AB46,4.0,2.0
87,2022-02-23 18:45:00,C50368BA-3AC1-4749-BA77-608589781FD5,096F84CF-3B25-4F0F-95FF-12586496AB46,4.0,2.0
88,2022-02-23 19:00:00,C50368BA-3AC1-4749-BA77-608589781FD5,096F84CF-3B25-4F0F-95FF-12586496AB46,4.0,2.0
89,2022-02-23 19:15:00,C50368BA-3AC1-4749-BA77-608589781FD5,096F84CF-3B25-4F0F-95FF-12586496AB46,5.0,1.0
90,2022-02-23 19:30:00,C50368BA-3AC1-4749-BA77-608589781FD5,096F84CF-3B25-4F0F-95FF-12586496AB46,5.0,1.0
91,2022-02-23 19:45:00,C50368BA-3AC1-4749-BA77-608589781FD5,096F84CF-3B25-4F0F-95FF-12586496AB46,5.0,1.0
92,2022-02-23 20:00:00,C50368BA-3AC1-4749-BA77-608589781FD5,096F84CF-3B25-4F0F-95FF-12586496AB46,5.0,1.0
93,2022-02-23 20:15:00,C50368BA-3AC1-4749-BA77-608589781FD5,096F84CF-3B25-4F0F-95FF-12586496AB46,5.0,1.0
94,2022-02-23 20:30:00,C50368BA-3AC1-4749-BA77-608589781FD5,096F84CF-3B25-4F0F-95FF-12586496AB46,5.0,1.0
95,2022-02-23 20:45:00,C50368BA-3AC1-4749-BA77-608589781FD5,096F84CF-3B25-4F0F-95FF-12586496AB46,5.0,1.0
96,2022-02-23 21:00:00,C50368BA-3AC1-4749-BA77-608589781FD5,096F84CF-3B25-4F0F-95FF-12586496AB46,5.0,1.0
97,2022-02-23 21:15:00,C50368BA-3AC1-4749-BA77-608589781FD5,096F84CF-3B25-4F0F-95FF-12586496AB46,6.0,0.0
98,2022-02-23 21:30:00,C50368BA-3AC1-4749-BA77-608589781FD5,096F84CF-3B25-4F0F-95FF-12586496AB46,5.0,1.0
99,2022-02-23 21:45:00,C50368BA-3AC1-4749-BA77-608589781FD5,096F84CF-3B25-4F0F-95FF-12586496AB46,5.0,1.0
100,2022-02-23 22:00:00,C50368BA-3AC1-4749-BA77-608589781FD5,096F84CF-3B25-4F0F-95FF-12586496AB46,5.0,1.0
101,2022-02-23 22:15:00,C50368BA-3AC1-4749-BA77-608589781FD5,096F84CF-3B25-4F0F-95FF-12586496AB46,5.0,1.0
102,2022-02-23 22:30:00,C50368BA-3AC1-4749-BA77-608589781FD5,096F84CF-3B25-4F0F-95FF-12586496AB46,5.0,1.0
103,2022-02-23 22:45:00,C50368BA-3AC1-4749-BA77-608589781FD5,096F84CF-3B25-4F0F-95FF-12586496AB46,5.0,1.0
104,2022-02-17 15:00:00,C50368BA-3AC1-4749-BA77-608589781FD5,9B0A5974-E473-48BE-9601-137191EA5120,4.0,2.0
105,2022-02-17 15:15:00,C50368BA-3AC1-4749-BA77-608589781FD5,9B0A5974-E473-48BE-9601-137191EA5120,4.0,2.0
106,2022-02-17 15:30:00,C50368BA-3AC1-4749-BA77-608589781FD5,9B0A5974-E473-48BE-9601-137191EA5120,4.0,2.0
107,2022-02-17 15:45:00,C50368BA-3AC1-4749-BA77-608589781FD5,9B0A5974-E473-48BE-9601-137191EA5120,4.0,2.0
108,2022-02-17 16:00:00,C50368BA-3AC1-4749-BA77-608589781FD5,9B0A5974-E473-48BE-9601-137191EA5120,4.0,2.0
109,2022-02-17 16:15:00,C50368BA-3AC1-4749-BA77-608589781FD5,9B0A5974-E473-48BE-9601-137191EA5120,4.0,2.0
110,2022-02-17 16:30:00,C50368BA-3AC1-4749-BA77-608589781FD5,9B0A5974-E473-48BE-9601-137191EA5120,4.0,2.0
111,2022-02-17 16:45:00,C50368BA-3AC1-4749-BA77-608589781FD5,9B0A5974-E473-48BE-9601-137191EA5120,4.0,2.0
112,2022-02-17 17:00:00,C50368BA-3AC1-4749-BA77-608589781FD5,9B0A5974-E473-48BE-9601-137191EA5120,4.0,2.0
113,2022-02-17 17:15:00,C50368BA-3AC1-4749-BA77-608589781FD5,9B0A5974-E473-48BE-9601-137191EA5120,4.0,2.0
114,2022-02-17 17:30:00,C50368BA-3AC1-4749-BA77-608589781FD5,9B0A5974-E473-48BE-9601-137191EA5120,4.0,2.0
115,2022-02-17 17:45:00,C50368BA-3AC1-4749-BA77-608589781FD5,9B0A5974-E473-48BE-9601-137191EA5120,4.0,2.0
116,2022-02-17 18:00:00,C50368BA-3AC1-4749-BA77-608589781FD5,9B0A5974-E473-48BE-9601-137191EA5120,4.0,2.0
117,2022-02-17 18:15:00,C50368BA-3AC1-4749-BA77-608589781FD5,9B0A5974-E473-48BE-9601-137191EA5120,4.0,2.0
118,2022-02-17 18:30:00,C50368BA-3AC1-4749-BA77-608589781FD5,9B0A5974-E473-48BE-9601-137191EA5120,4.0,2.0
119,2022-02-17 18:45:00,C50368BA-3AC1-4749-BA77-608589781FD5,9B0A5974-E473-48BE-9601-137191EA5120,4.0,2.0
120,2022-02-17 19:00:00,C50368BA-3AC1-4749-BA77-608589781FD5,9B0A5974-E473-48BE-9601-137191EA5120,4.0,2.0
121,2022-02-17 19:15:00,C50368BA-3AC1-4749-BA77-608589781FD5,9B0A5974-E473-48BE-9601-137191EA5120,4.0,2.0
122,2022-02-17 19:30:00,C50368BA-3AC1-4749-BA77-608589781FD5,9B0A5974-E473-48BE-9601-137191EA5120,5.0,1.0
123,2022-02-17 19:45:00,C50368BA-3AC1-4749-BA77-608589781FD5,9B0A5974-E473-48BE-9601-137191EA5120,5.0,1.0
124,2022-02-17 20:00:00,C50368BA-3AC1-4749-BA77-608589781FD5,9B0A5974-E473-48BE-9601-137191EA5120,4.0,2.0
125,2022-02-17 20:15:00,C50368BA-3AC1-4749-BA77-608589781FD5,9B0A5974-E473-48BE-9601-137191EA5120,4.0,2.0
126,2022-02-17 20:30:00,C50368BA-3AC1-4749-BA77-608589781FD5,9B0A5974-E473-48BE-9601-137191EA5120,4.0,2.0
127,2022-02-17 20:45:00,C50368BA-3AC1-4749-BA77-608589781FD5,9B0A5974-E473-48BE-9601-137191EA5120,4.0,2.0
128,2022-02-17 21:00:00,C50368BA-3AC1-4749-BA77-608589781FD5,9B0A5974-E473-48BE-9601-137191EA5120,4.0,2.0
129,2022-02-17 21:15:00,C50368BA-3AC1-4749-BA77-608589781FD5,9B0A5974-E473-48BE-9601-137191EA5120,4.0,2.0
130,2022-02-17 21:30:00,C50368BA-3AC1-4749-BA77-608589781FD5,9B0A5974-E473-48BE-9601-137191EA5120,4.0,2.0
131,2022-02-17 21:45:00,C50368BA-3AC1-4749-BA77-608589781FD5,9B0A5974-E473-48BE-9601-137191EA5120,4.0,2.0
132,2022-02-17 22:00:00,C50368BA-3AC1-4749-BA77-608589781FD5,9B0A5974-E473-48BE-9601-137191EA5120,4.0,2.0
133,2022-02-17 22:15:00,C50368BA-3AC1-4749-BA77-608589781FD5,9B0A5974-E473-48BE-9601-137191EA5120,4.0,2.0
134,2022-02-17 22:30:00,C50368BA-3AC1-4749-BA77-608589781FD5,9B0A5974-E473-48BE-9601-137191EA5120,4.0,2.0
135,2022-02-17 22:45:00,C50368BA-3AC1-4749-BA77-608589781FD5,9B0A5974-E473-48BE-9601-137191EA5120,4.0,2.0
136,2022-02-07 08:00:00,03DAF0E1-1F4B-4C02-AA17-8699400A3D4E,1E1786CE-5BC3-4E59-9BEA-1797FCC077D2,2.0,0.0
137,2022-02-07 08:15:00,03DAF0E1-1F4B-4C02-AA17-8699400A3D4E,1E1786CE-5BC3-4E59-9BEA-1797FCC077D2,2.0,0.0
138,2022-02-07 08:30:00,03DAF0E1-1F4B-4C02-AA17-8699400A3D4E,1E1786CE-5BC3-4E59-9BEA-1797FCC077D2,2.0,0.0
139,2022-02-07 08:45:00,03DAF0E1-1F4B-4C02-AA17-8699400A3D4E,1E1786CE-5BC3-4E59-9BEA-1797FCC077D2,2.0,0.0
140,2022-02-07 09:00:00,03DAF0E1-1F4B-4C02-AA17-8699400A3D4E,1E1786CE-5BC3-4E59-9BEA-1797FCC077D2,2.0,0.0
141,2022-02-07 09:15:00,03DAF0E1-1F4B-4C02-AA17-8699400A3D4E,1E1786CE-5BC3-4E59-9BEA-1797FCC077D2,2.0,0.0
142,2022-02-07 09:30:00,03DAF0E1-1F4B-4C02-AA17-8699400A3D4E,1E1786CE-5BC3-4E59-9BEA-1797FCC077D2,2.0,0.0
143,2022-02-07 09:45:00,03DAF0E1-1F4B-4C02-AA17-8699400A3D4E,1E1786CE-5BC3-4E59-9BEA-1797FCC077D2,2.0,0.0
144,2022-02-07 10:00:00,03DAF0E1-1F4B-4C02-AA17-8699400A3D4E,1E1786CE-5BC3-4E59-9BEA-1797FCC077D2,2.0,0.0
145,2022-02-07 10:15:00,03DAF0E1-1F4B-4C02-AA17-8699400A3D4E,1E1786CE-5BC3-4E59-9BEA-1797FCC077D2,2.0,0.0
146,2022-02-07 10:30:00,03DAF0E1-1F4B-4C02-AA17-8699400A3D4E,1E1786CE-5BC3-4E59-9BEA-1797FCC077D2,2.0,0.0
147,2022-02-07 10:45:00,03DAF0E1-1F4B-4C02-AA17-8699400A3D4E,1E1786CE-5BC3-4E59-9BEA-1797FCC077D2,2.0,0.0
148,2022-02-07 11:00:00,03DAF0E1-1F4B-4C02-AA17-8699400A3D4E,1E1786CE-5BC3-4E59-9BEA-1797FCC077D2,2.0,0.0
149,2022-02-07 11:15:00,03DAF0E1-1F4B-4C02-AA17-8699400A3D4E,1E1786CE-5BC3-4E59-9BEA-1797FCC077D2,2.0,0.0
150,2022-02-07 11:30:00,03DAF0E1-1F4B-4C02-AA17-8699400A3D4E,1E1786CE-5BC3-4E59-9BEA-1797FCC077D2,2.0,0.0
151,2022-02-07 11:45:00,03DAF0E1-1F4B-4C02-AA17-8699400A3D4E,1E1786CE-5BC3-4E59-9BEA-1797FCC077D2,2.0,0.0
152,2022-02-07 12:00:00,03DAF0E1-1F4B-4C02-AA17-8699400A3D4E,1E1786CE-5BC3-4E59-9BEA-1797FCC077D2,2.0,0.0
153,2022-02-07 12:15:00,03DAF0E1-1F4B-4C02-AA17-8699400A3D4E,1E1786CE-5BC3-4E59-9BEA-1797FCC077D2,2.0,0.0
154,2022-02-07 12:30:00,03DAF0E1-1F4B-4C02-AA17-8699400A3D4E,1E1786CE-5BC3-4E59-9BEA-1797FCC077D2,2.0,0.0
155,2022-02-07 12:45:00,03DAF0E1-1F4B-4C02-AA17-8699400A3D4E,1E1786CE-5BC3-4E59-9BEA-1797FCC077D2,2.0,0.0
156,2022-02-07 13:00:00,03DAF0E1-1F4B-4C02-AA17-8699400A3D4E,1E1786CE-5BC3-4E59-9BEA-1797FCC077D2,2.0,0.0
157,2022-02-07 13:15:00,03DAF0E1-1F4B-4C02-AA17-8699400A3D4E,1E1786CE-5BC3-4E59-9BEA-1797FCC077D2,2.0,0.0
158,2022-02-07 13:30:00,03DAF0E1-1F4B-4C02-AA17-8699400A3D4E,1E1786CE-5BC3-4E59-9BEA-1797FCC077D2,2.0,0.0
159,2022-02-07 13:45:00,03DAF0E1-1F4B-4C02-AA17-8699400A3D4E,1E1786CE-5BC3-4E59-9BEA-1797FCC077D2,2.0,0.0
160,2022-02-07 14:00:00,03DAF0E1-1F4B-4C02-AA17-8699400A3D4E,1E1786CE-5BC3-4E59-9BEA-1797FCC077D2,2.0,0.0
161,2022-02-07 14:15:00,03DAF0E1-1F4B-4C02-AA17-8699400A3D4E,1E1786CE-5BC3-4E59-9BEA-1797FCC077D2,2.0,0.0
162,2022-02-07 14:30:00,03DAF0E1-1F4B-4C02-AA17-8699400A3D4E,1E1786CE-5BC3-4E59-9BEA-1797FCC077D2,2.0,0.0
163,2022-02-07 14:45:00,03DAF0E1-1F4B-4C02-AA17-8699400A3D4E,1E1786CE-5BC3-4E59-9BEA-1797FCC077D2,2.0,0.0
164,2022-02-07 15:00:00,03DAF0E1-1F4B-4C02-AA17-8699400A3D4E,1E1786CE-5BC3-4E59-9BEA-1797FCC077D2,2.0,0.0
165,2022-02-07 15:15:00,03DAF0E1-1F4B-4C02-AA17-8699400A3D4E,1E1786CE-5BC3-4E59-9BEA-1797FCC077D2,2.0,0.0
166,2022-02-07 15:30:00,03DAF0E1-1F4B-4C02-AA17-8699400A3D4E,1E1786CE-5BC3-4E59-9BEA-1797FCC077D2,2.0,0.0
167,2022-02-07 15:45:00,03DAF0E1-1F4B-4C02-AA17-8699400A3D4E,1E1786CE-5BC3-4E59-9BEA-1797FCC077D2,2.0,0.0
168,2022-02-06 05:00:00,4DCE2B13-5BA4-4CAA-9994-7ADA609C595C,6C695953-84B1-41DB-82B4-1B093575DF53,2.0,0.0
169,2022-02-06 05:15:00,4DCE2B13-5BA4-4CAA-9994-7ADA609C595C,6C695953-84B1-41DB-82B4-1B093575DF53,2.0,0.0
170,2022-02-06 05:30:00,4DCE2B13-5BA4-4CAA-9994-7ADA609C595C,6C695953-84B1-41DB-82B4-1B093575DF53,2.0,0.0
171,2022-02-06 05:45:00,4DCE2B13-5BA4-4CAA-9994-7ADA609C595C,6C695953-84B1-41DB-82B4-1B093575DF53,2.0,0.0
172,2022-02-06 06:00:00,4DCE2B13-5BA4-4CAA-9994-7ADA609C595C,6C695953-84B1-41DB-82B4-1B093575DF53,2.0,0.0
173,2022-02-06 06:15:00,4DCE2B13-5BA4-4CAA-9994-7ADA609C595C,6C695953-84B1-41DB-82B4-1B093575DF53,2.0,0.0
174,2022-02-06 06:30:00,4DCE2B13-5BA4-4CAA-9994-7ADA609C595C,6C695953-84B1-41DB-82B4-1B093575DF53,2.0,0.0
175,2022-02-06 06:45:00,4DCE2B13-5BA4-4CAA-9994-7ADA609C595C,6C695953-84B1-41DB-82B4-1B093575DF53,2.0,0.0
176,2022-02-06 07:00:00,4DCE2B13-5BA4-4CAA-9994-7ADA609C595C,6C695953-84B1-41DB-82B4-1B093575DF53,2.0,0.0
177,2022-02-06 07:15:00,4DCE2B13-5BA4-4CAA-9994-7ADA609C595C,6C695953-84B1-41DB-82B4-1B093575DF53,2.0,0.0
178,2022-02-06 07:30:00,4DCE2B13-5BA4-4CAA-9994-7ADA609C595C,6C695953-84B1-41DB-82B4-1B093575DF53,2.0,0.0
179,2022-02-06 07:45:00,4DCE2B13-5BA4-4CAA-9994-7ADA609C595C,6C695953-84B1-41DB-82B4-1B093575DF53,2.0,0.0
